customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2200-DSAAL,Female,-0.0004103156217750148,No,No,77.43619482149467,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330.2,No
4302-ZYFEL,Male,0.05516485919989496,Yes,Yes,81.18670284107536,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,No
9351-LZYGF,Female,0.08193962406142677,Yes,No,52.40299656836768,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,No
4366-CTOUZ,Female,0.06217042744148445,No,No,56.96556535127446,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.2,5038.45,No
6121-VZNQB,Female,-0.014878251687482545,No,No,14.659654059606856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,19.1,Yes
7903-CMPEY,Male,1.070192578057311,Yes,No,9.491464390478782,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,Yes
1518-OMDIK,Male,0.12285718796250863,Yes,No,43.26519472650738,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,No
6671-NGWON,Female,0.0019343201502659696,No,No,19.763628033288015,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150.6,No
0595-ITUDF,Male,0.0374172417495036,Yes,Yes,75.25164770613057,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,5960.5,No
6996-KNSML,Female,0.047449053723717355,No,No,15.019398280048803,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes
1955-IBMMB,Male,0.029347082044216717,No,No,70.61687569566864,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192.3,No
0096-BXERS,Female,0.07094797668257838,Yes,No,17.924952352325846,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No
3806-YAZOV,Female,0.049300279784504235,No,No,14.219763852025828,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56,No
7998-ZLXWN,Female,0.07243556210534263,Yes,No,22.92218610650871,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,No
6253-WRFHY,Male,0.10303337463275275,Yes,Yes,28.895771603664482,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,No
9133-AYJZG,Female,0.02258776007033981,No,No,34.74405892221483,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,No
2675-OTVVJ,Male,1.0521142572273203,Yes,No,44.66255143820317,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,No
8680-CGLTP,Male,0.07522545864887101,No,No,41.56220006662048,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696.2,No
8430-TWCBX,Female,0.03227424467414318,Yes,No,57.785719990530794,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,No
5018-GWURO,Female,0.10032438330090664,Yes,No,66.42280956754458,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,No
6741-QRLUP,Female,0.06990128058234912,No,No,76.27853212053397,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,No
4737-HOBAX,Male,0.004717301478263727,Yes,No,70.84471202946126,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,No
0537-QYZZN,Male,1.0451882859773376,Yes,Yes,44.90676976093047,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,1857.75,No
3340-QBBFM,Male,0.9819917872834159,Yes,No,44.09672428021056,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992.85,No
1704-NRWYE,Female,1.0545044610732295,No,No,23.412039932542626,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,751.65,Yes
2592-SEIFQ,Male,0.025604010063340173,No,No,10.614835933731186,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,66.95,Yes
8200-KLNYW,Female,0.006798326234298636,Yes,No,32.060210988632846,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,No
3372-CDXFJ,Male,0.11909547869320786,Yes,Yes,21.831390853942146,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,No
4781-ZXYGU,Male,0.15839554066070485,Yes,Yes,9.97357170173338,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,No
7632-YUTXB,Female,0.08360716904490366,Yes,Yes,39.67954317146787,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520.1,No
2718-YSKCS,Male,0.039474733117356386,Yes,Yes,82.70088129198618,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387.45,No
9896-UYMIE,Male,,No,No,77.8156380901381,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,No
0853-NWIFK,Female,0.07107264625723433,No,No,60.22035674879558,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483.95,No
8212-CRQXP,Female,0.10362525970376747,Yes,No,35.10675047501882,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706.45,No
6980-CDGFC,Female,0.07767108745562817,Yes,No,76.23778117006722,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,No
7691-XVTZH,Female,-0.004466761083179054,Yes,No,78.03582077023599,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,No
2520-SGTTA,Female,0.0563726406005352,Yes,Yes,14.376004526233285,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0, ,No
7481-ATQQS,Female,1.0293139808817893,No,No,60.609177939325534,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,Yes
2277-VWCNI,Female,1.02690976151117,No,No,16.19785737893301,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,No
1088-CNNKB,Male,0.06527356210063574,Yes,No,74.69990703125725,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040.2,No
8642-GVWRF,Female,0.06950237293204987,Yes,No,10.720184144245998,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.7,165,Yes
1930-BZLHI,Male,0.09439465845988701,No,No,32.897688022784806,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,No
3400-ESFUW,Male,0.018171013537456322,Yes,Yes,60.78765841072295,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,Yes
5868-YTYKS,Male,0.06336771573754849,No,Yes,10.537659747099958,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No
3525-DVKFN,Female,0.11628392614889971,No,No,26.611397318253047,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,No
1482-OXZSY,Male,0.055930224717945266,No,No,42.429020254770556,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,No
0377-JBKKT,Male,0.047032105084982415,Yes,Yes,34.486353084937655,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,No
5778-BVOFB,Female,0.059809171551648076,No,No,22.924596074461487,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,No
3373-YZZYM,Male,0.06520755050397983,Yes,Yes,7.75661338619737,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,No
2057-ZBLPD,Female,0.12066308076633508,Yes,No,,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,Yes
0228-MAUWC,Male,0.07001520659983863,No,No,30.75661839447436,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,No
5502-RLUYV,Female,0.015742878283183437,Yes,Yes,79.49581286194592,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,7446.9,Yes
0023-HGHWL,Male,1.0600093709024845,No,No,12.829792333177565,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.1,25.1,Yes
7663-YJHSN,Female,-0.027962310478963866,Yes,No,80.5446278662975,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,No
4915-BFSXL,Male,0.038205317239182884,Yes,Yes,87.27625588963757,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858.7,No
3086-RUCRN,Female,0.032746033779781414,No,No,77.23548644642203,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595,No
5215-LNLDJ,Female,0.00929694306397904,Yes,Yes,18.7708669576726,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,No
7576-JMYWV,Female,1.0929523018565286,Yes,Yes,54.84815306069982,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,No
9039-RBEEE,Male,0.0808865351837904,No,No,,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,Yes
0257-KXZGU,Female,0.09160567120469548,Yes,Yes,39.750352624496706,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,No
1307-ATKGB,Male,0.08232666020002452,No,No,38.99321580519888,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.55,2187.15,No
8417-FMLZI,Male,0.03772277441702289,Yes,Yes,17.064448161913045,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,477.55,Yes
3714-XPXBW,Female,0.1235972892926338,No,No,47.8849560808907,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,No
1850-AKQEP,Male,0.06633245656576277,No,Yes,18.782600485842863,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,No
2824-DXNKN,Female,0.007409277176156033,Yes,Yes,84.82905835234395,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,5025.85,No
5227-JSCFE,Male,1.0464675098620806,Yes,No,82.20585784753827,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,No
0848-ZGQIJ,Female,0.02237389380732825,Yes,No,28.83443538813103,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,No
3621-CHYVB,Female,0.07521360149751151,Yes,No,65.41652885253895,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,No
8042-RNLKO,Male,0.007415179979438399,No,No,77.15299757230285,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,No
1792-UXAFY,Female,1.0559275130704397,No,No,28.091937171246443,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,1496.9,Yes
5372-FBKBN,Female,0.05090776645635885,No,Yes,37.31718910627762,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452.2,No
0420-TXVSG,Male,0.04473111299859297,Yes,No,79.05468777286886,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,No
6217-TOWGS,Female,0.0718510714760451,Yes,No,29.43920731036722,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,No
0515-YPMCW,Male,0.014846672865451181,No,Yes,12.540157843775525,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes
0378-XSZPU,Male,-0.010306639894567045,Yes,No,72.98315094902333,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,Yes
1045-LTCYT,Female,0.04327793401270246,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,No
1544-JJMYL,Male,0.11890485237011197,No,No,39.501874788138466,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,No
4636-JGAAI,Male,-0.019876343626505456,Yes,No,47.18197127066655,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No
6874-SGLHU,Male,0.026993956516062685,No,No,45.224920362893265,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,No
5951-AOFIH,Male,0.11946740624599755,No,No,43.05218725362389,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No
4729-XKASR,Male,0.08000244250557931,No,Yes,10.71563460787674,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,Yes
3059-NGMXB,Male,0.09002993383993685,Yes,Yes,27.299942469080705,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944.65,No
8652-YHIYU,Female,0.08826611123895756,No,Yes,,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.2,No
5278-PNYOX,Female,0.03405820770245742,No,No,60.63727272609498,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917.75,No
5449-FIBXJ,Male,,Yes,Yes,25.438339248294184,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.3,2012.7,Yes
3486-HOOGQ,Female,-0.016664750196380605,Yes,Yes,81.35051063653596,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No
5061-PBXFW,Female,0.005523697943468464,Yes,Yes,42.38232630582464,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No
8630-FJLIB,Female,-0.018473445742237672,No,No,28.62117507860782,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,No
3891-NLXJB,Male,0.020502035885875916,No,No,47.86121514759727,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,No
4749-OJKQU,Female,0.10302698825022764,No,No,16.718911939076776,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,No
0577-WHMEV,Female,,Yes,No,27.02360717900003,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,No
5453-AXEPF,Male,0.09134970030951499,Yes,No,31.371789055863747,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,No
3639-XJHKQ,Female,0.05172541986716704,No,Yes,31.92984342042312,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,No
3716-LRGXK,Male,0.08363540197790852,Yes,No,72.89040662838417,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067.4,No
2263-SFSQZ,Male,0.005306704107106361,Yes,Yes,60.9492449370379,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,No
9950-MTGYX,Male,0.02500364489325923,Yes,Yes,38.800530059814605,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,No
3397-AVTKU,Male,0.051888698518900926,No,No,55.889855816766826,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548.55,No
4825-FUREZ,Male,0.07992570339874472,Yes,No,56.03360045163344,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,No
9837-BMCLM,Male,0.07086693284801569,No,No,12.51295123136436,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.5,242.05,Yes
2672-OJQZP,Female,0.09924631169568586,No,No,10.7288319436449,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,No
0137-UDEUO,Female,0.08922793963289842,No,No,14.202773126016433,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,63.75,Yes
3134-DSHVC,Female,0.057191643269581954,No,No,67.80240489876954,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,No
6161-UUUTA,Male,,No,No,13.084690235308758,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,Yes
7821-DPRQE,Male,0.06739743270973068,Yes,No,75.05312214269429,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No
6543-XRMYR,Female,1.0229264896034513,No,No,43.25383453825967,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes
2001-EWBQU,Female,0.08822967345026371,No,No,72.07932818154248,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No
4925-LMHOK,Male,0.06652169235371821,No,No,26.809298968245397,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes
1608-GMEWB,Male,1.0653515026746332,No,No,56.51714128726798,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No
6695-AMZUF,Female,0.028293876919735055,Yes,No,80.84343701579802,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No
1455-UGQVH,Male,0.04242812200461622,Yes,No,21.15008903945062,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes
8410-BGQXN,Male,0.09482538673670954,No,No,18.164306402577616,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No
8280-MQRQN,Female,0.059542873941592,No,No,8.18149853420914,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes
1619-YWUBB,Female,0.06734345808801209,Yes,No,81.19323158162902,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No
7611-YKYTC,Male,0.058525208709936945,Yes,Yes,,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No
2037-SGXHH,Male,0.06737317460163815,Yes,Yes,51.20875073630632,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes
